Korean Traditional Instrumental Music (국악명상음악 12곡),7KCikXm6hic,"The Folk song features a sustained string, low bass, subtle tinny bells melody and passionately played breathy and reverberant flute melody. There are some foley effects from the flute which could be quieter in the mix. It sounds very traditional, cinematic and cultural."
Eric & Sookie - Final True Blood season 3,7L5HQ4AJyLc,"The song is a hardcore, fiery and intense rock song. There are layers of electric guitar that are overdriven and drums that are powerful. There's a breakdown section that sees snare rolls and a motif on the electric guitar."
Birdy - White Winter Hymnal (Official Audio),7LlKoQAvXUc,"A female singer sings this beautiful melody with vocal harmony. The song is medium tempo with a piano accompaniment, steady drumming rhythm, strong bass drum kicks and a steady bass line. The song is melancholic and emotional. The song is a modern Christmas carol."
"DJ Scratching Techniques: Tears, Flares & Orbits : DJ Scratching Techniques: Orbit Scratch With Music",7LlnLjZOqVI,"This music is instrumental . The tempo is medium fast with a catchy drumming rhythm and turntable effect with a vocal riff. The music is youthful, engaging, groovy and buoyant. This is a tutorial on DJ scratching techniques."
"Ghezaal, Qais Ulfat & Shekeb Osmani - Ashiqi New Music Video 2013",7Msk_hkz6zk,"This song is a spirited duet in foreign language . The tempo is fast with male and female vocals, animated digital drums and synthesiser arrangement . The song is upbeat, catchy, engaging, punchy, buoyant and has a nice dance groove. This music is contemporary Regional Pop."
I Love Rock'n Roll - Anna-Maria Zimmermann,7Mv4eKPe850,"The low quality recording features a live performance of a rock song that consists of an energetic female vocal singing over electric guitar chords, punchy snare and kick hits and distorted bass guitar. The recording is very noisy and buzzy, in mono, muffled and messy, as it was probably recorded with a phone. It still sounds energetic."
ven a mi casa mama ( original ) HQ,7NnvEryyYdo,This is a cumbia piece. There is a female vocal singing seductively joined by male back vocals singing in the chorus. The trumpet is playing the main melody joined by the piano and the bass guitar in the background. Latin percussion playing a cumbia beat provides the rhythmic background. The atmosphere of the piece is very playful. The ideal setting for this piece can be a latin dance course.
Travis Barker- Snare Drum,7NtM1MM76s0,"The low quality recording features a drum roll solo, followed by laughter. The recording is noisy and in mono."
Static-X - Black And White,7OgH3B49_E4,This is an industrial metal piece. The male vocalist in the lead is singing using the fry scream technique. The distorted electric guitar is playing a heavy riff while there is a groovy bass line. There is a loud metal beat being played by the acoustic drums in the rhythmic background. Industrial sound effects can be heard which are distinctive to the industrial and nu metal scenes. The atmosphere is aggressive and energetic. This piece could be played at a rock/metal bar. It could also be included in the soundtrack of an action movie/video game.
Thorns in the Straw,7OjXHfVoI64,"This song is an instrumental interlude of the Gospel song ‘Thorns in the Straw. The music is slow with a melancholic trombone and tuba harmony, acoustic guitar accompaniment , bass, steady drumming,and synthesiser arrangements. The music is soft, mellow, poignant,pensive, sentimental,emotional, reflective and serene. This song is a Gospel Instrumental."
Crazy Fan at Miranda Lambert's Concert,7PtHb9jQCtg,This is an amateur recording of a rock music concert. There is an electric guitar playing the main tune while another electric guitar is starting to play a solo. A bass guitar can be heard in the background playing the root notes of the tune. There is a loud acoustic drum beat in the rhythmic background. The recording is a bit outdated so the quality is pretty low.
use mwenin kapas,7RUkkhkqyUw,This is an Afropop music piece. There is a male vocalist singing melodically. The melody is being played by the piano and the keyboard while the rhythmic background consists of an electronic drum beat. There is a sentimental atmosphere to the piece. This piece can be used in the soundtrack of a drama TV series taking place in Africa.
Cristina D'Avena - Shugo Chara - La Magia del Cuore Videosigle HD Dvd version 2 minuti,7RtQpW2dSU4,"The low quality recording features a rock song that consists of a passionate female vocal, alongside harmonizing background female vocals, singing over wide acoustic guitar chords, groovy bass, punchy kick and snare hits. It sounds addictive and easygoing, even though the recording is a bit messy."
"meditation music.Relax Mind Body, Relaxation Music -  it's mylife  Relaxation",7S3fU4RHabw,"The music has a calming effect. It's a traditional chinese type of song, with a zheng being the lead instrument used for the melody. The song would be suitable for meditation, relaxation, a massage, or any serene environment."
Chainsaw art time lapse,7TmKzUgWiRU,"This is a multi track audio. There are several things happening. There’s an energetic song in the background with enthusiastic vocals, drumming and trumpets. There’s a loud whirring of an engine, like a chain saw, beeps and a phone dial tone. The audio is loud, confusing, chaotic, boisterous,unrelated , noisy, loud, dissonant  and unpleasant."
Team Fortress 2 music - Soldier of Dance (Kazotsky Kick),7Us4WHDmfeA,"The low quality recording features a folk song that consists of a groovy accordion melody, strings melody, acoustic rhythm guitar, energetic drums and some crowd male chants and wide claps. It sounds energetic, fun and happy."
ギター　レスポールを弾いてみた,7V0G65FK2VQ,"The song is an instrumental guitar solo. The song tempo is medium with a racy electric guitar solo with a show of technique of note bending, tremolo and playing rhythmically. The song is home video and an average quality recording."
Love Is Spoken Here - Jenny Oaks Baker - Music Video,7Vjp9y6wvkY,"This song is a soothing instrumental. The tempo is slow with a melancholic violin harmony, banjo and resonator accompaniment, sound of chimes and a sharp tinkle. The music is soft, soothing, melancholic, serene, meditative, pensive and nostalgic. The music uses country style instrumentation."
Machel Montano - She Ready (Steelpan Version),7WR-hMV2RKs,"The low quality recording features a steel drum solo melody over playback instrumental of urban latin song that consists of groovy synth bass, wide brass melody, sizzling synths, syncopated snare and punchy ""4 on the floor"" kick pattern. It sounds addictive, passionate and upbeat. The steel drum is reverberant due to the fact that it was recorded in a medium size room."
"""Gamelan Beleganjur"" (Sekehe gong Kumara Budaya feat Fera)",7XMqcbZKNNw,The music is purely instrumental and so it features no human voice. More gamelans are played but by using different techniques. Other metallic percussion instruments can be heard.
THE INNER LIGHT / STAR TREK (TNG) / THEREMIN,7XQN9XDnRm4,"The song is led by a theremin whistle which plays high pitched tones and a harp playing arpeggios in the background. The feel of the song is soothing, tranquil, ethereal - and makes you feel as if you are peacefully sitting in an otherworldly environment."
SHOFAR IN THE DESERT,7YWMPBHKdyY,This song features a shofar playing the main melody. This is accompanied by a synth playing chords in the background. There are no other instruments in this song. There are no voices in this song. This song can be played in a sad scene in a movie.
Alexz Johnson | Look At Those Eyes [Official Music Video],7YtKrL6ScXA,This song contains an e-piano playing a major and minor chord melody along with a minimalistic digital drum groove that has a delay on it. A female voice is singing with a little reverb on her voice. The song sounds minimalistic. There is a lot of room for the voice to sing and for the other instruments. A shaker sound is spun to the right side of the speaker. This song may be playing with headphones running through the park.
guitar gear Hendrix SRV style (MJM TS808 TS9),7ZW8xO37bA4,"The low quality recording features a reverberant, electric guitar solo melody. The recording is noisy and in mono."
Guinney Pepper ft Chewbacca - Lick Di Chalice,7ZXz3Xa7APs,This is a tongue-in-cheek version of a reggae song edited to make it sound like a movie character was featured in it. It has a male vocal that starts singing with a Jamaican accent that turns into gibberish. Clean electric guitar and bass guitar provide the melodic background while the acoustic drums and percussion play a basic reggae beat for the rhythmic background.
John Williams Oscars 2002,7_0g3tEcM0w,"This symphonic song starts off with a melody featuring a flute, marimba and violins. The mood of this song is happy. After three bars, a snare drum plays a marching beat. This is followed by a melody played on trumpets and trombone. There are no voices in this song. This song can be played at the intro of a movie."
Conversation for Two Tambourines,7_80oVTLkGU,"This music is a percussion instrumental . The tempo is medium fast with a rhythmic tambourine beat. The music is minimal with the sound of the tambourine metal plates clanging and a dull drum head beat. The music is catchy, enthusiastic and has a rhythmic beat."
VERY POPULAR OLD PAKISTANI PUNJABI SONG SINGER MADAM NOOR JAHAN   YouTube,7_Sr2zv1sQc,"The low quality recording features a traditional song that consists of passionate female vocal singing over sustained string melody, wobble bass, wooden percussive elements and shimmering shakers. It is a bit noisy, in mono and it sounds vintage, passionate, emotional and soulful."
"Las Chuches - Amor, amor, amor",7_q36NyJtQY,"A female vocalist sings this romantic song in a foreign language that sounds like Spanish. The tempo is medium with a melodious guitar accompaniment, slick drumming, piano accompaniment, steady bass line and pandeireta rhythm. The song is soft, mellow, catchy, emotional and soothing. This song is a Folk Pop/Regional Pop song."
"2014 Corolla: AZIATIX - ""Baby Let's Go"" [OFFICIAL MUSIC VIDEO] | Toyota",7avMUhHOCR8,"A male vocalist sings this enthusiastic Electro Hop. The tempo is fast with synthesiser articulation, Dj mixer and digital drum beats. The song has emphatic, insistent vocals, punchy, youthful, buoyant, funky,strong,psychedelic,  persuasive, groovy and untiring. This song is a contemporary Electronic HIp-Hop."
Manasa Bhajare Guru Charanam - Renu Gidoomal,7chwYGGSkmE,"The low quality recording features an arpeggiated acoustic guitar melody over which a reverberant passionate female vocal is singing. At the very end of the loop there is a metallic bells melody. The recording is noisy and in mono, but it sounds traditional, calming, relaxing and spiritual."
"Chris Rea ""The Blue Cafe""",7cvqeU9Wh-I,This is a soft rock/blues music piece. There is a male vocalist singing melodically in the lead. The electric guitar is playing bits and pieces of sound with the slide technique. There is a synth string sound in the background. The piece has a story-telling mood to it. The atmosphere is calm. This piece could be playing in the background at a coffee shop or a seaside restaurant.
Chimpanzee Ping pong(Japanese),7cw7rDLcujI,"This clip features quirky sounds. In the foreground, the sound of a male narrator is played. In the background, sliding whistles are played. Some other quirky sounds are played which are comedic. A random melody is played on a keyboard. The mood of this song is funny. These sounds can be played in a comedy clip."
Rif Music  2018,7dmT4SgS_EM,"A female singer sings this sultry vocals. The song is medium tempo with traditional Arabic percussions playing steadily, tambourine percussion, keyboard accompaniment and a strong bass-line. The song is romantic and passionate. The audio quality is poor."
Trance Music - For a Life Time (Sunset Mix),7e46Hfy5j8g,"The low quality recording features a trance song that consists of ambient wide synth pad chords, growly synth bass, another layer of synth bass stab and echoing female vocals over it. It sounds mystical, hypnotic and exciting."
Kiralık Aşk - Enstrümantal Fon Müzik 2 || Instrumental Background Music 2,7eZTmLV9gcY,This is an instrumental piece from a soap opera soundtrack. The violin and the acoustic guitar are playing a mellow tune while there is an occasional piano tune in the background. The rhythm is kept by a very quiet acoustic drum beat. The atmosphere is gentle and romantic. This piece could be used in the soundtrack of romance movies where the characters are having a good time in the presence of each other.
"UBC Youth Choir Singing ""Who's On The Lord's Side (Get Up)"" 03.21.10-11AM",7fVfG0DrLjI,"Encouraging gospel music featuring a women's choir, hand clapping, female background shouting, and a lead female vocalist. The choir is accompanied by a band vamping on one chord with an organist, heavy drumkit, and a syncopated bassline. Would fit in a southern spiritual service."
Baccano! Original Soundtrack - 19 Nise Orchestra no Kanbi na Hibiki,7hKG33wkr0k,"The low quality recording features a classical orchestra music that consists of wide strings, pulsating woodwind melody, glissando harp melody and heartbeat low tom hits. It sounds spooky, vintage, haunting, suspenseful and intense, like something you would hear as background music in a movie."
"When We Team Up - 5,000 Candles In The Wind",7jWRIjFaoeU,"The low quality recording features a rock song that consists of wide electric guitar chords, punchy kick and snare, electric guitar slide, distorted bass guitar, aggressive drums cymbals and flat male vocals singing over it. It sounds energetic, but also harsh and messy thanks to those cymbals."
"WADHOM live ""au brio"" didgeridoo / hang drum -",7k3M0pQvzhY,This audio contains someone playing a low didgeridoo while people are talking in the background. The didgeridoo sounds amplified. This song may be playing live at a festival.
Bcee - Hold On,7k3OZ_fPXuM,A voice sample is ringing out with a lot of reverb. A synth pad is underlining an acoustic piano being played with a lot of reverb and delay creating an arpeggio. A guitar is playing another melody also with a lot of reverb and delay creating a ping pong effect on both sides of the speakers. There is another pulsating little synth sound being played in a higher key. This song may be playing at home relaxing and daydreaming.
Navidad MIX 2010 (Piero),7kEeYQx2VLE,"This song features a trumpet playing the main melody. The melody is like a melody played before announcements are made in a kingdom. This is accompanied by a tambourine and a bass. The bass plays one note four times followed by a higher pitched note eight times and back to the first note once. After a three count rest, the bass phrase is repeated. This song can be played in a movie scene announcing the arrival of royalty."
Star Wars Disco Rampage,7l4-QmvXxEs,This is a space disco music piece. It is a funky version of the Star Wars movie theme. There is a lively combination of the strings and the brass sections playing the main melody while a groovy bass guitar is playing alongside them. The rhythmic background is composed of a disco type acoustic drum beat. Robotic sounds akin to the ones that can be heard in the movie are added in the music. The atmosphere is unique and danceable. This piece could be used in retro-themed parties. It could also be playing in the background at a Star Wars themed event.
Angel of Music - Emmy Rossum | Andrew Lloyd Webber’s The Phantom of the Opera Soundtrack (Movie),7lG2zPKo9e4,"A female vocalist sings this sweet melody. The tempo is medium with a ukulele accompaniment. The song is dulcet, melodic,pleasant , euphonious, simple and sweet however the male vocal backup seems completely unrelated and dissonant. It changes the vibe of this song from sweet to creepy and eerie."
Banda Aires Del Pacifico,7lV4IvuW2lk,"The low quality recording features a live performance of distant trumpet melody, followed by energetic cymbals, snare roll and manically played metallic percussion. It sounds energetic and loud, while the recording is noisy and in mono, as it was probably recorded with a phone."
Beyblade Soundtrack - Swing Low,7muzlOrbDu8,This is a cartoon theme in the style of alternative metal. There is a male lead vocal singing loudly while there are male back vocals singing more melodically. The distorted electric guitars and heavy bass guitar are playing an aggressive tune. The rhythmic background is provided by an acoustic drum beat just as aggressive. The atmosphere is energetic and action-filled. This piece can be used in the soundtrack of an action-based cartoon or a video game.
Movado- Last Night,7pYavsK9sPg,"The low quality recording features a reggae song that consists of a fruity male vocal singing over shimmering hi hats, groovy bass, organ keys, chords, claps and male vocal chants. It sounds addictive, groovy and muddy, due to the poor quality of the mix."
Year of the Goat - 04 Lucem Ferre,7p_Mnxl4Vq8,"This is an instrumental occult rock piece. There is an electric guitar playing a simple melody with a minimal bass guitar backing. The atmosphere of this piece is sinister and unsettling, it gives the impression of a Satanic ritual about to commence. The tempo is slow. This music piece could be included in the soundtrack of a ritualistic horror movie/TV series or a video game of the similar genres."
[DRUMSTEP] Bright As Gold (Original Mix) // Free Download,7pdrGzdWMzI,"This is a drumstep piece which is a mixture of the genres drum & bass and dubstep. There is a fuzzy and aggressive synth bass sound playing the melody with the use of a vocoder. An electronic drum with a sound similar to a 909 kit is playing a simple beat in the rhythmic background. The song is mid tempo, but it still has a danceable aura. It could be used in sportswear advertisements or could be playing in the background of a nightclub."
Lascia ch'io Pianga,7qaRlUc4fb0,"A female vocalist sings this beautiful melody in soprano . The tempo is slow with a harp accompaniment. The song is mellow, soothing, sentimental,calming, ethereal, and dulcet."
Исцеляющие Вибрации Тибетские Поющие чаши. Музыка релаксация. Singing Tibetan bowls. Обучение. Йога.,7vC1iriZlX8,This is a meditation music piece. It is an instrumental piece. Tibetan singing bowls in various sizes are rung to create a soothing atmosphere. It is the perfect background music for a meditation video. It could also be playing in the background at a spa or a wellness center.
Werewolf Forest - Halloween Horror - Scary Sounds and Music - Halloween Sound Effects,7wSTdp1hiTA,This clip features animal noises in the forest. The noises are those of wolves or werewolves howling. It sounds like birds are scattering away as soon as the howling noises are heard. There are no musical instruments in this clip.
G3 Modeling Sounds vs. Real Guitar Amps - Acoustic Simulator,7xD_Ib3VS_w,"The low quality recording features widely spread electric guitar melodies. One of the melodies is solo and it is panned to the right channel, while the other one is an arpeggiated electric guitar melody, and it is panned to the left channel of the stereo image. The recording is a bit noisy and weird, since it is a bit too wide, but it also sounds passionate."
Como has llegado a mi vida,7y9RfZXJZsk,"The low quality recording features a regional Mexican song that consists of a reverberant male vocal singing over widely spread groovy piano chord progression, brass section, shimmering shakers, groovy percussive elements and smooth bass. It sounds tropical, exotic and fun, like something you would hear at latin weddings."
CHEWING GUM FRAISE,7yK4-hsVX1o,This is a French electronic pop music piece. There is a male vocalist singing in the lead. A melodic pad is playing a repeated theme while a fuzzy synth bass is playing a loud bass line. There is an electronic drum beat in the rhythmic background. The atmosphere is sensual and erotic. This piece could be playing in the background at a nightclub or a dance club in France.
URF Kassadin - 1s Riftwalk CD,7ym-LzgwSPE,"The low quality recording features an electro song that consists of a gliding synth lead melody played over groovy synth keys chords, exciting synth riser, punchy snare layered with claps, shimmering shakers and punchy kick hits. It sounds energetic and exciting, due to the fact that it is a build up section of the song."
Old Hungarian music - Militaris congratulatio,81SgTHg66QY,"The low quality recording features a traditional, medieval song sung by reverberant low male vocals and followed by acoustic rhythm guitar. It is a bit noisy and it sounds traditional."
"Canadian Brass: ""Perfect Landing"" CD Discussion",86YDiQjYU1U,A brass ensemble playing a fast piece with a quick tempo and virtuosity. Male voice over.
"Raul Malo, Seth Walker - Blue Eyes Crying In The Rain",886Qu4V0km4,Someone is playing a melody on a semi acoustic guitar along to a bass ukulele with a very big sound. In the background you can hear something like a harmonica playing a drone chord. This song may be playing at a local concert.
LA Amp Show 2008 -- Carl Verheyen & Steve Trovato (Mercury Magnetics room),89eBh_Djflw,"The low quality recording features a cover of a boogie song sung by a passionate male vocalist, followed by funky electric guitar melodies. It sounds passionate, groovy, funky and the recording is in mono and noisy."
"BEST LOVE SONG  - ""LOVE"" original Austin Nix",8BJljuSm2Aw,This song is a ballad which features a male voice singing the main melody. This is accompanied by a plucked guitar playing arpeggiated chords. There are no other instruments. There is no percussion. The mood of this song is romantic. This song can be played in a romantic movie.
Please Don't Go - Joel Adams - 6 Minute Humming Repeat,8CY7G2NrlxY,"A male singer sings this humming vocal. The song is medium tempo with a strong drumming rhythm, groovy bass slime, keyboard accompaniment, piano accompaniment and tambourine accompaniment . The song is emotional and romantic. The song is a modern pop love song with poor audio quality."
Me singing the voice within,8DHtPopFvII,"This is a vocal performance recording of a pop music piece. It is an amateur recording. The female vocalist is singing in a rising-and-falling manner in medium-to-high pitch. The backing track consists of a simple piano tune, a groovy bass line provided by a bass guitar and a 4/4 signature slow tempo drum beat with clicks on every fourth beat. The atmosphere is sentimental and heart-touching."
PARARCA - OCT - 2013 - ARPA Y VIOLIN (A),8DQbnR7hwpc,The song is instrumental. The tempo is medium with a harpist playing a bass line accompanying a violist. The song is folk-like with a dance rhythm. The audio quality is poor with ambient crowd noise.
Kaka Mala vachva by MW,8DTKCAv9ods,"This clip is an indian blow horn called the Tutari or Sringa being played, followed by a dialogue between two male voices. The tutari is a Royal instrument from western India, sounded during ceremonies, festivities or to make announcements."
Lee Min Ho - Faith Korean Drama 2012,8FZb_R2UANY,"The low quality recording features a pop song that consists of an electric guitar melody, shimmering hi hats, groovy bass, sustained strings melody, pulsating synth melody, punchy kick and echoing synth bell melody. It sounds emotional, passionate and cinematic, as it also sounds like something that would go well as a background music for movies."
Gatebil 2012 - Smokehunters Garage Video,8FawGISo8wY,"A male singer sings this slick melody with male backup singers in vocal echo type harmony. The song is medium tempo with heavy bass drops, strong drumming rhythm, keyboard accompaniment and slick percussive hits. The song is a modern techno dance tune and groovy in nature. The song is average in audio quality and serves as a documentary soundtrack."
Goodbye - Benny Goodman 1980,8GKbDSu9Xd0,The jazz music features a clarinet playing a melody that's ending a song. A big band that incorporates a jazz acoustic guitar accompanies the clarinet. The tempo is slow and the style is ballad. The medium quality audio recording leads me to believe this is an older recording.
Ngayong Gabi - brownman revival,8HHrlxQuZKE,This audio contains reggae-like drums playing along with a bass. An e-guitar is strumming short chords on the backbeat giving this song its typical reggae feel. An organ is playing a melody panned to the left side of the speakers playing short fast chords. A male voice is singing a melody in a higher pitch than a piano is walking down the scale creating a melody then a chime comes in getting the song ready for the next part. This song may be playing while sitting by a lake with your friends.
¡¡La historia que hizo llorar al mundo entero !!,8Ha5qGnT7lg,"The low quality recording features a soul instrumental that consists of a mellow arpeggiated acoustic guitar melody, shimmering tambourine and soft low tom hits in the background. There are some guitar strings crackle sound effects and at the end of the loop there is a sustained string swell. The recording is noisy and muddy, but it sounds emotional."
DIDJERIDU (DIDJERIDOO),8KIoQ2HZ0Hg,This is the amateur recording of an instrument showcase jam. There is a didgeridoo playing at low-to-medium range making various resonant sounds in the process. The atmosphere is ominous and tribal. The quality of the audio is quite poor. This piece could be played at a primary school music class to give the kids an impression of how a didgeridoo sounds like.
Nathaniel Rateliff & The Night Sweats: NPR Music Tiny Desk Concerts,8KUV2TFTpGo,"This is a live acoustic performance of a folk rock music piece. There are male vocals singing melodically in the lead. The melody consists of a wide range of elements such as the acoustic guitar, the bass guitar, the piano and the saxophone. The acoustic drums are being played with brushes in the rhythmic background. The atmosphere is easygoing and joyful. This piece could be playing in the soundtrack of a feelgood movie during a road trip scene."
Afro Panico | The One Connection | Afro House | AfroÐigital ← LeoBeatz,8LP_wbFLaJE,This song contains a digital drums playing a groove that invites to dance along with some percussive sounds. A bass hit sounds is adding rhythmic and harmonic elements along with a short synth lead sound in the higher register. A male voice is shouting/singing with delay on his voice. This song may be playing in a club.
Fullmetal Alchemist Brotherhood OST 3 - 20. Violoncello's Lament,8MF6nFj02sM,This audio contains a string section playing a sad/melancholic piece. A violin/viola is playing the lead melody while celli and upright basses being played with a bow are supporting the melody with chords. The lead melody is panned to the right side of the speakers. This song may be playing in a sad and dramatic movie scene.
BUSY SIGNAL - REAL GENERAL (JUICY RIDDIM) SUPA HYPE 007-UPT [MARCH 2012],8MKemM0h5mE,"The Afrobeats song features a flat male vocal, supported by male ad libs in the right channel of the stereo image, rapping over punchy kicks, muffled claps, syncopated snare hits and pulsating synth pad chords. At the very end of the loop there is a short snippet of groovy synth bass, as the section changes. It sounds lower in quality mainly because of the bad sound selection, as the instruments are too thin and too digital."
Lao Traditional Music 2013 4 (ຂັບທຸ້ມຫຼວງພະບາງ),8MbxazeMw2E,"A female vocalist sings this loud chant like folk song in a foreign language. The tempo is medium fast with vocal backup, rhythmic small hand cymbals and xylophone like instruments. The audio quality is inferior so the music is incoherent. This song is a live performance or concert with ambient sounds. The song is loud, lilting, chant-like, meditative, droning, hynoptic, melodious and classical. This song is a Classical Laos Folk song."
Jerusalem Israel Song - Shira Chadasha Boys Choir Music Video,8NIxqHJrL68,This song contains a piano playing a melody along with a digital flute and a plucked string instrument. An e-bass is playing a simple line with long notes along with acoustic drums being in the background. This song may be playing in a landscape video.
Nothing but Jeeps :SEMA Las Vegas,8Nrp4jUZeGE,"This is an electronic dance music piece. It opens with loud fuzzy synth bass and electronic drums and continues with a repeating melody from a bright keyboard. It has an upbeat, loud and energetic aura that would be ideal in a nightclub setting. It could also be used in a DJ setlist."
Upgrade Music vs. Jeon - Ataniro & Ritmo - Amor Cruel,8OsmFmhNjoA,"The low quality recording features a latin urban song that consists of a passionate male vocal, alongside wide harmonizing vocals, singing over punchy kick and snare hits, shimmering cymbals, funky electric guitar melody, synth pad chords, groovy bass and synth keys melody. It sounds energetic and addictive."
"KORYCKI, ŻUKOWSKA - Shenandoah",8PcfPX11Hjg,"This song features a choir with male and female voices. Some of the male voices sing the bass part of the vocals. This is accompanied by a harmonica playing a high pitched melody. An acoustic guitar plays arpeggiated chords. After the instruments come to a rest, the voices continue to sing in harmony without the instruments. This song has a romantic mood. This song can be played in a."
matchless dc 30 (92 ) complet test,8WPG0dD20lg,This instrumental song features a guitar played clean in the beginning and then switching to an overdrive sound. There are no other instruments in this song. There are no voices in this song. The mood of this song is bluesy.
DELIJE -  HELL Rises at The NORTH GATES,8WnXfe3ud4E,"This song is an instrumental. The tempo is medium with an enthusiastic keyboard harmony, steady drumming and boomy bass lines with rustling , whooshing sounds, muffled voices of people cheering or chanting and crackling sounds. The song is intense, passionate, youthful, inspiring, impactful and fervent. The audio quality is inferior so the music is muddy and incoherent."
"Moskvin - ragga dub & enei - deep dnb ""use your fingers"" live looping mix (Drum pads 24 & korg kp3)",8XBsesSEbbU,"The song is an instrumental. The song is medium with a strong bass line, steady techno drumming rhythm, various percussion hits and a synth horn melody. The song has mismatched tempos and is amateurish in production. The audio quality is poor."
TELEX - Rock Around the Clock (1979),8XGXHDMIJw4,"The low quality recording features a processed vocoder male vocals singing over punchy ""4 on the floor"" kick pattern, shimmering hi hats, low percussions and tinny wooden percussions. It sounds weird, addictive and hypnotic."
岡林信康『山谷ブルース』,8Y0FRjkX9xI,This song contains two acoustic guitars strumming and fingerpicking minor key melodies. A male voice is singing in the mid to high register sounding sad. This song may be playing gathered around a bonfire.
고상지 - 출격(Official Music Video),8Yt55huZGZc,"The low quality recording features a folk song that consists of passionate accordion melody played over sustained strings melody, groovy piano melody and groovy double bass. It sounds uplifting, passionate, emotional and it feels like something you would hear in France, played by street musicians."
Jorge Luis Cabrera - Se Acabaron Las Caricias,8Z5xnSxUmGE,"The low quality recording features a regional Mexican song that consists of a passionate male vocal singing over groovy trombone and short brass melody. It sounds passionate and emotional, even though the recording is noisy."
``  Da Hujrey Mijlas  ``,8ZK1ajW598M,"The low quality recording features a live performance of a traditional song that consists of harmonizing male vocals singing over plucked strings melody and wooden percussion. It sounds passionate and soulful, but the recording is very noisy and in mono."
ill Scarlett - Babylon Song @ Sound of Music,8akqVDDGsNQ,"The low quality recording features a live performance of an Alternative/Indie song and it consists flat male vocal singing over electric guitar chord progression, thin, but groovy bass guitar, punchy kick and snare hits, soft rimshots, soft crash cymbal, shimmering hi hats and a drum break. It sounds energetic, groovy and addictive, due to the cadence."
Yeh hai bombay meri jan-Milon Gupta,8dE1x--TuF8,This is a Hindi film music piece. This is an instrumental piece. The harmonica is playing a cheerful melody in the lead. The glockenspiel is playing a secondary melody while the acoustic guitar and the bass guitar are supporting them in the background. The acoustic drums are playing a jazz swing beat with the brushes. The atmosphere is lively. This piece could be used in a feelgood movie during scenes where everything is going well for the main character.
GMTV Presenters Here Come The Girls,8fInAz_GICs,This is a marching band piece. The only instruments playing are a snare drum and a bass drum. The snare drum is playing a drumroll while the bass drum is keeping the rhythm. This piece could be sampled for use in beat-making. It could also be playing in the background at a national holiday parade.
Auguri di Capodanno divertenti! Felice anno nuovo con canzoni e un video Disney divertente.Buon 2020,8fibq2VXibw,This is a festive music piece used as a theme for a cartoon. It is a slow tempo piece. There is a female vocalist singing melodically. The keyboard is playing the melody while the bass guitar is following in the background. The rhythm consists of a calm acoustic drum beat. The atmosphere is serene. This piece could be playing in the background at a slow dance event.
"PANTOMIMA ""SUENA TU ARPA"" - FOSFORITO (LIVE) ANGELES",8hO1S9VIfPY,This is the recording of a preaching session at a Christian church. The preacher is shouting and screaming while the crowd is chanting in accordance. There is an electric guitar and acoustic drums in the backing track that can be barely heard from all the noise. The atmosphere is loud and chaotic. Parts of this piece could be sampled for use in beat-making.
"Khalil Gibran ""The Prophet""",8iPpgyEh8WM,"This is a modern classical instrumental piece. The melody is played by an orchestra with the strings section as the lead, the piano playing an arpeggio and the bass guitar carrying the background. There is a light percussive element resembling a tambourine keeping the rhythmic background. The piece has a melodic, story-telling mood to it which would make it the perfect choice to use in a movie soundtrack, especially a romantic movie."
Jonathan Antoine 19 yrs Last Night of Proms Cliffs Pavilion 30 Nov 2014,8jDanS4ZzRc,This orchestral song features violins playing the main melody along with trumpets. This is accompanied by the bass being played on a cello. The percussion is played on a timpani. There are no voices in this song. This is an amateur recording. This song can be played in a fairytale animation movie.
Rameau - Pièces de clavecin en concert  N° 5 (La Cupis) / Il Giardino Armonico,8kH-dzSBthI,"This music is a Western classical piece. The tempo is slow with a lilting harpsichord melody, flute harmony and violin accompaniment. The music is classical, serene, splendid, uplifting, lush, melancholic, pensive, dreamy symphonic music."
"Omar Faruk Tekbilek  Ensemble ~ ""LAZ""",8kx5ST65Fog,"The low quality recording features a live performance of a folk song and it consists of a metallic percussive melody, wooden percussions, acoustic guitar melody and flute melody. It sounds soulful, upbeat and passionate and the recording is noisy."
$5 PENNY BOARD TEST RIDE!,8m-a_6wLTkU,"The low quality recording is a noisy and windy recording that has some asphalt sound effects in it and a wide, happy sounding background song added in postproduction. Sounds really loud and harsh, due to the wind."
Reiki Energy for Asel tibetan Singing Bowl healing sounds,8nJ2MhvhnJ0,"The low quality recording features a metallic hit, followed by resonating bowl tone. The recording is mono and noisy."
Yodeler - 7 year-old Yodeling Sensation,8ntKBILZ06k,"This song is a child yodelling .The tempo is medium with an enthusiastic guitar accompaniment. The yodelling is melodic, calm, engaging, and pleasant. The song  has minimal instrumentation with vocal emphasis."
Golden Bowls- Karma Moffett,8o2UyEYbNmY,"The low quality recording features an ambient song that consists of mellow dark synth pad chords playing. It sounds calming, relaxing and hypnotic."
2007 - DJ Miya Jima (Japan) - DMC World DJ Final,8oTTgXIO0-I,This song contains someone scratching over a Hip-Hop track. The track contains acoustic drums with a rim-shot as snare and congas playing along. The e-bass and an e-guitar are playing the same lines in the lower register. This song may be playing live at a scratching contest.
